Name,Authors,Price,Image-url,Rating,NumberOfPages,Format,Publication date,Publisher,Language,ISBN10,ISBN13,Publication City,Publication Country,Width,Height,Thickness,Weight
Robotic Vision : Technologies for Machine Learning and Vision Applications,"JOSE GARCIA-RODRIGUEZ, Miguel A. Cazorla Quevedo",4319.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4666/9781466626720.jpg,3.5,329.0,Hardback,2012-12-30,"Idea Group,U.S.",English,1466626720,9781466626720,"Harrisburg, PA",United States,,,,
Hybrid Imaging and Visualization : Employing Machine Learning with Mathematica - Python,"Joseph Awange, Béla Paláncz, Lajos Voelgyesi",3085.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0302/9783030261528.jpg,,406.0,Hardback,2019-12-09,Springer,English,3030261522,9783030261528,Cham,Switzerland,155.0,235.0,23.88,793.0
Nicky Discovers Rabbits : Machine Learning For Kids: Underfitting and Overfitting,RocketBabyClub,580.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6845/9781684541706.jpg,,40.0,Hardback,2019-05-26,Rocket Baby Club,English,1684541700,9781684541706,,,216.0,216.0,6.0,327.0
Poisonous Berries : Machine Learning For Kids: Ensemble Method,Rocket Baby Club,580.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6460/9781646065226.jpg,,32.0,Hardback,2019-05-20,Rocket Baby Club,English,1646065220,9781646065226,,,216.0,216.0,6.0,308.0
"Artificial Intelligence : With an Introduction to Machine Learning, Second Edition","Richard E. Neapolitan, Xia Jiang",3971.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1385/9781138502383.jpg,,466.0,Hardback,2018-05-23,Taylor & Francis,English,1138502383,9781138502383,London,United Kingdom,178.0,254.0,30.48,1030.0
Hyperspectral Image Analysis : Advances in Machine Learning and Signal Processing,"Saurabh Prasad, Jocelyn Chanussot",3136.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0303/9783030386160.jpg,,466.0,Hardback,2020-04-28,Springer,English,3030386163,9783030386160,Cham,Switzerland,155.0,235.0,26.92,869.0
War Against Bats : Machine Learning For Kids: Mean Shift,Rocket Baby Club,580.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6460/9781646065240.jpg,,38.0,Hardback,2019-05-20,Rocket Baby Club,English,1646065247,9781646065240,,,216.0,216.0,6.0,322.0
"Medical Image Recognition, Segmentation and Parsing : Machine Learning and Multiple Object Approaches",S. Kevin Zhou,3195.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1280/9780128025819.jpg,4.0,542.0,Hardback,2015-12-11,Elsevier Science Publishing Co Inc,English,0128025816,9780128025819,San Diego,United States,191.0,235.0,33.02,1800.0
Audrey The Entrepreneur : Machine Learning For Kids: Decision Trees,Rocket Baby Club,580.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6845/9781684540068.jpg,,36.0,Hardback,2019-02-24,Rocket Baby Club,English,1684540062,9781684540068,,,216.0,216.0,6.0,318.0
Toby's Fruit Gardens : Machine Learning For Kids: Linear Separability,Rocket Baby Club,580.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6437/9781643708720.jpg,,38.0,Hardback,2018-07-25,Rocket Baby Club,English,1643708724,9781643708720,,,216.0,216.0,6.0,322.0
Efficacy Analysis in Clinical Trials an Update : Efficacy Analysis in an Era of Machine Learning,"Ton J. Cleophas, Aeilko H. Zwinderman",3126.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0301/9783030199173.jpg,,304.0,Hardback,2019-10-02,Springer,English,3030199177,9783030199173,Cham,Switzerland,155.0,235.0,17.53,768.0
"Agriculture 5.0 : Artificial Intelligence, IoT and Machine Learning","Latief Ahmad, Firasath Nabi",4777.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3676/9780367646080.jpg,,224.0,Hardback,2021-03-25,Taylor & Francis,English,0367646080,9780367646080,London,United Kingdom,,,,
"Machine Intelligence : Learning, Inference, and Evolution",Hamid Tizhoosh,3267.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1381/9781138196223.jpg,,450.0,Hardback,2021-06-15,Taylor & Francis,English,1138196223,9781138196223,London,United Kingdom,,,,
"Learn Python Programming : A Beginners Crash Course on Python Language for Getting Started with Machine Learning, Data Science and Data Analytics",Russel R Russo,786.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8014/9781801478151.jpg,,200.0,Hardback,2020-12-17,Zanshin Honya Ltd,English,1801478155,9781801478151,,,,,,
"Learn Python : This Book Includes: Crash Course and Coding. A Guide to Master Python, Data Science and Analysis. Advanced Methods to Learn How to Create Codes with This Machine Learning Tool",Eric Wall,844.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9140/9781914016295.jpg,,264.0,Hardback,2020-10-07,Aicem Ltd,English,1914016297,9781914016295,,,152.0,229.0,16.0,522.0
"Smart Agriculture : Emerging Pedagogies of Deep Learning, Machine Learning and Internet of Things","Govind Singh Patel, Amrita Rai, Nripendra Narayan Das, R.P. Singh",3017.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3675/9780367535803.jpg,,244.0,Hardback,2021-01-15,Taylor & Francis,English,0367535807,9780367535803,London,United Kingdom,,,,
Digital Mapping of Soil Landscape Parameters : Geospatial Analyses using Machine Learning and Geomatics,"Pradeep Kumar Garg, Rahul Dev Garg, Gaurav Shukla, Hari Shanker Srivastava",2946.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/8115/9789811532375.jpg,,142.0,Hardback,2020-02-21,Springer,English,9811532370,9789811532375,Singapore,Singapore,155.0,235.0,11.18,418.0
Metalearning : Applications to Automated Machine Learning and Data Mining,"Pavel Brazdil, Jan N. Van Rijn, Carlos Soares, Joaquin Vanschoren",4023.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0306/9783030670238.jpg,,382.0,Hardback,2021-04-23,Springer,English,3030670236,9783030670238,Cham,Switzerland,,,,
"Detecting Regime Change in Computational Finance : Data Science, Machine Learning and Algorithmic Trading","Jun Chen, Edward P K Tsang",2683.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3675/9780367536282.jpg,,138.0,Hardback,2020-09-15,Taylor & Francis,English,0367536285,9780367536282,London,United Kingdom,156.0,234.0,15.0,463.0
Predicting Hotspots : Using Machine Learning to Understand Civil Conflict,"Atin Basuchoudhary, James T. Bang, Tinni Sen, John David",2715.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4985/9781498520676.jpg,,178.0,Hardback,2018-09-15,Lexington Books,English,1498520677,9781498520676,"Lanham, MD",United States,159.0,231.0,20.0,454.0
"Medical Imaging : Artificial Intelligence, Image Recognition, and Machine Learning Techniques","K.C. Santosh, Sameer Antani, DS Guru, Nilanjan Dey",3712.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3671/9780367139612.jpg,,238.0,Hardback,2019-09-05,Taylor & Francis,English,0367139618,9780367139612,London,United Kingdom,156.0,235.0,20.32,454.0
Business Forecasting : The Emerging Role of Artificial Intelligence and Machine Learning,"Michael Gilliland, Len Tashman, Udo Sglavo",1509.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1197/9781119782476.jpg,,352.0,Hardback,2021-04-21,Wiley,English,1119782473,9781119782476,New York,United States,,,,
On the path to AI : Law's prophecies and the conceptual foundations of the machine learning age,"Thomas D. Grant, Damon J. Wischik",1723.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0304/9783030435813.jpg,2.5,147.0,Hardback,2020-06-03,Springer,English,3030435814,9783030435813,Cham,Switzerland,148.0,210.0,11.18,360.0
SCADA Security : Machine Learning Concepts for Intrusion Detection and Prevention,"Abdulmohsen Almalawi, Zahir Tari, Adil Fahad, Xun Yi",3412.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1196/9781119606031.jpg,,224.0,Hardback,2021-01-27,Wiley,English,1119606039,9781119606031,Hoboken,United States,157.0,231.0,18.0,476.0
Intelligent Security Systems : Using Artificial Intelligence and Machine Learning for Computer Security,Leon Reznik,2489.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1197/9781119771531.jpg,,300.0,Hardback,2021-10-21,Wiley,English,1119771536,9781119771531,Hoboken,United States,,,,
"Learn Python Programming for Beginners : The Best Step-by-Step Guide for Coding with Python, Great for Kids and Adults. Includes Practical Exercises on Data Analysis, Machine Learning and More.",Flynn Fisher,600.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8007/9781800762534.jpg,,70.0,Hardback,2020-10-18,Flynn Fisher,English,1800762534,9781800762534,,,127.0,203.0,6.0,195.0
Data Analysis for Direct Numerical Simulations of Turbulent Combustion : From Equation-Based Analysis to Machine Learning,"Heinz Pitsch, Antonio Attili",3718.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0304/9783030447175.jpg,,292.0,Hardback,2020-07-11,Springer,English,3030447170,9783030447175,Cham,Switzerland,155.0,235.0,17.53,623.0
Nicky The Robot : Machine Learning For Kids: How Robots Perceive the World,Rocket Baby Club,580.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6437/9781643701790.jpg,,40.0,Hardback,2018-07-28,Rocket Baby Club,English,1643701797,9781643701790,,,216.0,216.0,6.0,327.0
Remote Sensing and GIS : Space Technology and Machine Learning for Agricultural and Landscape Analytics,"Alok Bhushan Mukherjee, Nitesh Kumar Awasthi, Akhouri Pramod Krishna, Nirmal Kumar, Bijay Singh Mipun",5657.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1197/9781119761914.jpg,,350.0,Hardback,2021-09-15,Wiley,English,1119761913,9781119761914,New York,United States,,,,
"Intelligent Sensor Networks : The Integration of Sensor Networks, Signal Processing and Machine Learning","Fei Hu, Qi Hao",4839.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4398/9781439892817.jpg,4.0,674.0,Hardback,2012-12-27,Taylor & Francis,English,1439892814,9781439892817,Bosa Roca,United States,178.0,254.0,40.64,1383.0
"Robotics : What Beginners Need to Know about Robotic Process Automation, Mobile Robots, Artificial Intelligence, Machine Learning, Autonomous Vehicles, Speech Recognition, Drones, and Our Future",Neil Wilkins,828.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6474/9781647481216.jpg,3.33,118.0,Hardback,2019-12-22,Bravex Publications,English,164748121X,9781647481216,,,152.0,229.0,8.0,331.0
The Emergence of Technology for Automated Healthcare : Internet of Things and Deep Learning Models,"Monika Mangla, Nonita Sharma, Poonam Mittal, Vaishali Mehta, Thirunavukkarasu K, Shahnawaz Khan",5657.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1197/9781119791720.jpg,,350.0,Hardback,2022-08-31,Wiley,English,1119791723,9781119791720,New York,United States,,,,
"Artificial Intelligence : An Essential Beginner's Guide to AI, Machine Learning, Robotics, The Internet of Things, Neural Networks, Deep Learning, Reinforcement Learning, and Our Future",Neil Wilkins,826.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9509/9781950924806.jpg,5.0,114.0,Hardback,2019-11-26,CH Publications,English,1950924807,9781950924806,,,152.0,229.0,8.0,322.0
"Artificial Intelligence : What You Need to Know About Machine Learning, Robotics, Deep Learning, Recommender Systems, Internet of Things, Neural Networks, Reinforcement Learning, and Our Future",Neil Wilkins,823.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6474/9781647481698.jpg,3.36,106.0,Hardback,2019-12-22,Moliva AB,English,1647481694,9781647481698,,,,,,
"Artificial Intelligence : The Ultimate Guide to AI, The Internet of Things, Machine Learning, Deep Learning + a Comprehensive Guide to Robotics",Neil Wilkins,754.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6474/9781647483678.jpg,,226.0,Hardback,2020-01-19,Moliva AB,English,1647483670,9781647483678,,,,,,
Python Programming Crash Course : A Beginners to Learn Python Computer Language .Introduction to Machine Learning and Artificial Intelligence,Peter Treu,858.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8014/9781801449823.jpg,,172.0,Hardback,2020-12-07,Charlie Creative Lab,English,1801449821,9781801449823,,,152.0,229.0,14.0,426.0
AI at War : How Big Data Artificial Intelligence and Machine Learning Are Changing Naval Warfare,"Sam J. Tangredi, George V. Galdorisi",1256.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6824/9781682476062.jpg,,432.0,Hardback,2021-03-30,Naval Institute Press,English,1682476065,9781682476062,Annopolis,United States,,,,
"Human Recognition in Unconstrained Environments : Using Computer Vision, Pattern Recognition and Machine Learning Methods for Biometrics","Maria De Marsico, Michele Nappi, Hugo Pedro Proenca",3032.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0810/9780081007051.jpg,,248.0,Hardback,2017-01-13,ELSEVIER SCIENCE & TECHNOLOGY,English,0081007051,9780081007051,London,United Kingdom,191.0,235.0,17.78,670.0
"New Age Analytics : Transforming the Internet through Machine Learning, IoT, and Trust Modeling","Gulshan Shrivastava, Sheng-lung Peng, Himani Bansal, Kavita Sharma, Meenakshi Sharma",4219.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7718/9781771888752.jpg,,344.0,Hardback,2020-08-24,Apple Academic Press Inc.,English,177188875X,9781771888752,Oakville,Canada,156.0,235.0,22.86,835.0
The Demand for Life Insurance : Dynamic Ecological Systemic Theory Using Machine Learning Techniques,Wookjae Heo,1526.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0303/9783030369026.jpg,,163.0,Hardback,2019-12-28,Springer,English,3030369021,9783030369026,Cham,Switzerland,148.0,210.0,11.18,364.0
"The Educational Intelligent Economy : Big Data, Artificial Intelligence, Machine Learning and the Internet of Things in Education","Tavis D. Jules, Florin D. Salajan",2561.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7875/9781787548534.jpg,,304.0,Hardback,2019-11-25,Emerald Publishing Limited,English,1787548538,9781787548534,Bingley,United Kingdom,152.0,229.0,22.86,559.0
Driving Digital Transformation through Data and AI : A Practical Guide to Delivering Data Science and Machine Learning Products,"Alexander Borek, Nadine Prill",3510.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7896/9781789665413.jpg,,264.0,Hardback,2020-11-24,Kogan Page Ltd,English,1789665418,9781789665413,London,United Kingdom,164.0,240.0,25.0,640.0
"SAP Data Intelligence : Die Funktionen von SAP Data Hub, erweitert um Machine Learning","Alexander Kästner, Maren Bührig, Janina Holm, Dominik Klee, Michael Löbbert, Marcel Scherbinek, Vincent Schmid",2761.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8362/9783836277242.jpg,,611.0,Hardback,2021-01-22,Rheinwerk Verlag GmbH,German,3836277247,9783836277242,,,,,,
Content-Based Image Classification : Efficient Machine Learning Using Robust Feature Extraction Techniques,Rik Das,3070.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3673/9780367371609.jpg,,180.0,Hardback,2020-12-30,Taylor & Francis,English,036737160X,9780367371609,London,United Kingdom,156.0,234.0,19.0,522.0
"Enabling Healthcare 4.0 for Pandemics : A Roadmap Using AI, Machine Learning, IoT and Cognitive Technologies","Abhinav Juneja, Vikram Bali, Sapna Juneja, Vishal Jain, Prashant Tyagi",4903.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1197/9781119768791.jpg,,300.0,Hardback,2021-09-29,Wiley,English,1119768799,9781119768791,New York,United States,,,,
"Business Technology Development Strategy Bundle : Artificial Intelligence, Blockchain Technology and Machine Learning Applications for Business Systems",Bob Mather,784.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9223/9781922300980.jpg,,328.0,Hardback,2019-07-16,Bob Mather,English,1922300985,9781922300980,,,148.0,210.0,19.0,540.0
"Analytics of Life : Making Sense of Artificial Intelligence, Machine Learning and Data Analytic",Mert Damlapinar,1118.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/0983/9781098300975.jpg,,348.0,Hardback,2020-03-14,BookBaby,English,1098300971,9781098300975,Pennsauken,United States,160.0,235.0,30.48,742.0
Python : This Book Includes: Learn How To Develop Programs And Apps In 7 Days With Python Programming And Start Deep Hands-on Learning For Beginners of Data Science And Machine Learning.,"Oliver R Simpson, Code Developer Academy",909.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8010/9781801096980.jpg,,382.0,Hardback,2020-10-06,Sbram Ltd,English,1801096988,9781801096980,,,191.0,235.0,22.0,866.0
Python programming intermediate : A step by step guide about the programming language. Python machine learning blueprint. A clear and viable intermediate book for learning computer planning,James Taylor,846.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8011/9781801188920.jpg,,216.0,Hardback,2020-11-14,Charlie Creative Lab,English,1801188920,9781801188920,,,152.0,229.0,14.0,458.0
"Data Science for Beginners : 2 books in 1: Deep Learning for Beginners + Machine Learning with Python - A Crash Course to Go Through the Artificial Intelligence Revolution, Python and Neural Networks",Russel R Russo,1001.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8014/9781801478205.jpg,,378.0,Hardback,2020-12-17,Zanshin Honya Ltd,English,1801478201,9781801478205,,,,,,
"Artificial intelligence a modern approach : The application in healthcare, industry and more. The fascinating topic of machine learning and prediction machines. The complexity explained for beginners",Chris Baker,744.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9140/9781914063190.jpg,,156.0,Hardback,2020-10-20,Mikan Ltd,English,1914063198,9781914063190,,,152.0,229.0,11.0,381.0
"Die beruflichen Anforderungen der Digitalisierung hinsichtlich formaler, physischer und kompetenzspezifischer Aspekte; Eine Analyse von Stellenanzeigen mittels Methoden des Text Minings und Machine Learnings",Daniel Christoph Stohr,1757.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6317/9783631785485.jpg,,264.0,Hardback,2019-04-09,Peter Lang AG,German,3631785488,9783631785485,Bern,Switzerland,,,,
